latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_month,acq_day,temperature,humidity,vapour_pressure,precipitation,soil_moisture,soil_temperature,wind,dew_point
43.79597,44.72968,332.96,0.34,0.56,2022-07-08,09:05,N20,VIIRS,l,2.0NRT,303.64,2.04,D,7,8,23.0175,66.81843,0.9331459,0.0,0.21,23.567501,6.28713,16.5175
43.79655,44.75223,335.2,0.34,0.56,2022-07-08,09:05,N20,VIIRS,n,2.0NRT,304.45,3.34,D,7,8,23.3915,63.983433,1.0360088,0.0,0.132,24.3915,8.4042845,16.1915
43.79706,44.73368,335.95,0.34,0.56,2022-07-08,09:05,N20,VIIRS,n,2.0NRT,304.51,2.04,D,7,8,23.3785,63.980614,1.03528,0.0,0.132,24.3785,8.4042845,16.1785
44.20438,45.18029,343.13,0.32,0.54,2022-07-08,09:05,N20,VIIRS,n,2.0NRT,307.45,13.59,D,7,8,26.1605,48.216766,1.7570755,0.0,0.15,26.810501,15.827721,14.3605
44.20589,45.18594,348.09,0.64,0.54,2022-07-08,09:05,N20,VIIRS,n,2.0NRT,304.3,5.41,D,7,8,26.1605,48.216766,1.7570755,0.0,0.15,26.810501,15.827721,14.3605
44.20911,45.17788,354.24,0.32,0.54,2022-07-08,09:05,N20,VIIRS,n,2.0NRT,305.29,24.71,D,7,8,26.167,48.2185,1.7576896,0.0,0.15,26.817001,15.827721,14.367
45.28958,43.07055,348.4,0.37,0.58,2022-07-08,09:05,N20,VIIRS,n,2.0NRT,305.6,4.89,D,7,8,23.6285,49.937763,1.4610546,0.0,0.152,24.078499,21.734581,12.5785
45.29081,43.07492,337.59,0.37,0.58,2022-07-08,09:05,N20,VIIRS,n,2.0NRT,306.37,3.69,D,7,8,23.6415,49.941204,1.462095,0.0,0.152,24.0915,21.734581,12.591499
45.29205,43.07927,342.95,0.37,0.58,2022-07-08,09:05,N20,VIIRS,n,2.0NRT,305.22,3.69,D,7,8,23.667501,49.948112,1.4641782,0.0,0.152,24.1175,21.734581,12.617499
45.29328,43.08363,333.54,0.37,0.58,2022-07-08,09:05,N20,VIIRS,l,2.0NRT,305.02,4.55,D,7,8,23.687,49.953304,1.4657418,0.0,0.152,24.137,21.734581,12.637
45.29453,43.06762,334.61,0.37,0.58,2022-07-08,09:05,N20,VIIRS,n,2.0NRT,302.44,2.35,D,7,8,23.654501,49.944664,1.4631361,0.0,0.152,24.1045,21.734581,12.6045
45.297,43.07636,343.99,0.37,0.58,2022-07-08,09:05,N20,VIIRS,n,2.0NRT,303.39,3.79,D,7,8,23.6935,49.95502,1.4662634,0.0,0.152,24.1435,21.734581,12.643499
43.57108,46.76232,349.25,0.5,0.66,2022-07-08,10:43,N20,VIIRS,n,2.0NRT,297.07,7.29,D,7,8,29.0695,37.64637,2.5073352,0.0,0.118,29.0695,23.688984,13.169499
43.78801,44.74166,345.01,0.39,0.6,2022-07-08,10:43,N20,VIIRS,n,2.0NRT,298.53,4.41,D,7,8,24.9675,58.867695,1.3002406,0.0,0.209,25.067501,6.379216,16.3675
43.79316,44.73136,338.79,0.39,0.6,2022-07-08,10:43,N20,VIIRS,n,2.0NRT,301.87,80.15,D,7,8,24.961,58.866146,1.2997866,0.0,0.209,25.061,6.379216,16.361
43.79354,44.74131,355.59,0.39,0.6,2022-07-08,10:43,N20,VIIRS,n,2.0NRT,311.51,53.79,D,7,8,24.974,58.869213,1.3006946,0.0,0.209,25.074001,6.379216,16.374
43.79372,44.74629,344.41,0.39,0.6,2022-07-08,10:43,N20,VIIRS,n,2.0NRT,301.88,53.79,D,7,8,24.9805,58.870758,1.3011485,0.0,0.209,25.0805,6.379216,16.380499
43.79391,44.75126,339.03,0.39,0.6,2022-07-08,10:43,N20,VIIRS,n,2.0NRT,301.47,6.55,D,7,8,24.9805,58.870758,1.3011485,0.0,0.209,25.0805,6.379216,16.380499
44.2055,45.1777,335.67,0.42,0.61,2022-07-08,10:43,N20,VIIRS,l,2.0NRT,305.78,3.36,D,7,8,28.4105,39.991867,2.3226967,0.0,0.149,29.0105,17.114204,13.5105
44.20567,45.18299,334.24,0.42,0.61,2022-07-08,10:43,N20,VIIRS,l,2.0NRT,306.5,3.36,D,7,8,28.4105,39.991867,2.3226967,0.0,0.149,29.0105,17.114204,13.5105
44.20849,45.17896,340.5,0.42,0.61,2022-07-08,10:43,N20,VIIRS,n,2.0NRT,306.74,7.05,D,7,8,28.4105,39.991867,2.3226967,0.0,0.149,29.0105,17.114204,13.5105
44.20869,45.18425,350.72,0.42,0.61,2022-07-08,10:43,N20,VIIRS,n,2.0NRT,306.62,8.16,D,7,8,28.404,39.990063,2.3218913,0.0,0.149,29.004,17.114204,13.504
44.21116,45.17736,344.02,0.42,0.61,2022-07-08,10:43,N20,VIIRS,n,2.0NRT,305.61,3.36,D,7,8,28.417,39.993675,2.3235016,0.0,0.149,29.017,17.114204,13.516999
44.21133,45.18266,349.13,0.42,0.61,2022-07-08,10:43,N20,VIIRS,n,2.0NRT,304.35,3.36,D,7,8,28.4105,39.991867,2.3226967,0.0,0.149,29.0105,17.114204,13.5105
45.35403,44.42136,333.68,0.39,0.59,2022-07-08,10:43,N20,VIIRS,l,2.0NRT,306.33,2.72,D,7,8,28.217001,40.06842,2.2938452,0.0,0.144,27.717001,20.008356,13.367
44.22007,45.18214,313.34,0.39,0.36,2022-07-08,22:59,N20,VIIRS,n,2.0NRT,289.09,0.82,N,7,8,24.774,41.80014,1.8192861,0.0,0.151,28.074001,16.299694,10.924
44.22084,45.17739,300.42,0.39,0.36,2022-07-08,22:59,N20,VIIRS,n,2.0NRT,289.21,0.82,N,7,8,24.761,41.796497,1.8179915,0.0,0.151,28.061,16.299694,10.911
44.22676,45.20425,300.27,0.39,0.36,2022-07-08,22:59,N20,VIIRS,n,2.0NRT,288.49,0.33,N,7,8,24.786999,41.803776,1.8205813,0.0,0.151,28.087,16.299694,10.937
44.77286,44.12319,298.98,0.39,0.36,2022-07-08,22:59,N20,VIIRS,n,2.0NRT,283.28,0.97,N,7,8,25.4065,40.074085,1.9450496,0.0,0.161,27.1565,19.201874,10.856501
44.91228,45.28855,310.18,0.38,0.36,2022-07-08,22:59,N20,VIIRS,n,2.0NRT,291.28,0.56,N,7,8,24.724,49.9023,1.5611273,0.0,0.114,28.324001,14.471821,13.574
45.00965,45.12968,306.03,0.38,0.36,2022-07-08,22:59,N20,VIIRS,n,2.0NRT,290.35,0.64,N,7,8,25.05,45.326622,1.7372352,0.0,0.128,28.15,16.171976,12.4
45.5366,43.06215,331.57,0.4,0.37,2022-07-08,22:59,N20,VIIRS,n,2.0NRT,290.77,2.24,N,7,8,26.431,29.436625,2.433661,0.0,0.139,28.181,21.175835,7.1809998
39.85561,44.73348,307.36,0.4,0.37,2022-07-08,23:01,N20,VIIRS,n,2.0NRT,292.61,1.05,N,7,8,23.2885,48.073654,1.4848228,0.0,0.243,28.3385,4.6938257,11.6885
39.99798,43.94669,304.64,0.39,0.36,2022-07-08,23:01,N20,VIIRS,n,2.0NRT,288.96,0.55,N,7,8,24.9695,36.989315,1.9928968,0.0,0.103,29.4695,11.609651,9.2695
43.21264,45.84695,301.5,0.4,0.37,2022-07-08,23:01,N20,VIIRS,n,2.0NRT,283.61,0.51,N,7,8,22.1235,66.63442,0.88888156,0.0,0.199,23.323502,3.7585104,15.6235
43.31201,46.06851,305.06,0.4,0.37,2022-07-08,23:01,N20,VIIRS,n,2.0NRT,273.7,1.4,N,7,8,21.8835,63.859062,0.94890904,0.0,0.149,25.2835,8.913181,14.7335
40.04372,44.42091,330.08,0.78,0.78,2022-07-09,08:43,N20,VIIRS,n,2.0NRT,297.24,5.75,D,7,9,25.691,39.49321,1.9972931,0.0,0.198,26.991,6.162207,10.891
40.16959,44.23623,344.14,0.39,0.44,2022-07-09,10:24,N20,VIIRS,n,2.0NRT,311.03,3.91,D,7,9,28.8825,31.876297,2.710324,0.0,0.14,29.7825,9.983106,10.4825
43.16682,44.39582,339.61,0.43,0.46,2022-07-09,10:26,N20,VIIRS,n,2.0NRT,294.75,2.34,D,7,9,26.019001,52.89164,1.5850188,0.0,0.237,24.769001,5.8048253,15.669
43.5346,44.25576,338.82,0.43,0.46,2022-07-09,10:26,N20,VIIRS,n,2.0NRT,303.38,2.88,D,7,9,25.689499,57.377186,1.4063313,0.0,0.189,25.7395,3.8773184,16.6395
44.22913,45.20889,339.34,0.48,0.48,2022-07-09,10:26,N20,VIIRS,n,2.0NRT,308.41,2.69,D,7,9,31.237,27.118975,3.3184268,0.0,0.154,30.237,16.700275,10.087001
44.23359,45.20827,338.74,0.48,0.48,2022-07-09,10:26,N20,VIIRS,l,2.0NRT,309.13,2.69,D,7,9,31.2305,27.11723,3.3172803,0.0,0.154,30.2305,16.700275,10.080501
40.68551,46.6788,306.63,0.39,0.36,2022-07-09,22:42,N20,VIIRS,n,2.0NRT,290.5,0.74,N,7,9,29.0985,26.095346,2.9775977,0.0,0.121,30.7985,20.60823,7.6985
42.11536,43.01912,302.93,0.52,0.42,2022-07-09,22:42,N20,VIIRS,n,2.0NRT,290.5,0.99,N,7,9,21.727,88.41391,0.30119896,0.0,0.185,23.827,3.4152596,19.727
43.0769,45.75634,304.42,0.43,0.38,2022-07-09,22:42,N20,VIIRS,n,2.0NRT,290.93,0.75,N,7,9,22.6165,71.33906,0.7866572,0.0,0.153,26.216501,12.371645,17.1665
43.30933,46.07182,302.37,0.42,0.38,2022-07-09,22:42,N20,VIIRS,n,2.0NRT,288.9,0.65,N,7,9,23.45,66.48412,0.96743333,0.0,0.15,27.550001,11.525623,16.85
43.43689,45.44832,302.58,0.44,0.38,2022-07-09,22:42,N20,VIIRS,n,2.0NRT,289.7,0.58,N,7,9,24.4895,53.527782,1.4279467,0.0,0.126,28.3395,5.95906,14.4395
44.91225,45.28858,308.93,0.46,0.39,2022-07-09,22:42,N20,VIIRS,n,2.0NRT,290.86,0.98,N,7,9,25.124,50.989296,1.5639985,0.0,0.11,29.424002,17.339897,14.274
45.00984,45.1274,308.69,0.46,0.39,2022-07-09,22:42,N20,VIIRS,n,2.0NRT,290.66,0.78,N,7,9,25.65,45.342453,1.7996365,0.0,0.129,29.25,18.228943,12.95
40.56287,43.01986,334.01,0.39,0.36,2022-07-10,10:06,N20,VIIRS,l,2.0NRT,308.53,2.72,D,7,10,22.4185,47.837765,1.4151691,0.0,0.194,21.2185,10.1887,10.8185
41.55488,45.8137,346.61,0.45,0.39,2022-07-10,10:06,N20,VIIRS,n,2.0NRT,307.88,16.64,D,7,10,27.718,38.26333,2.2954538,0.0,0.391,25.018,7.5599995,12.218
41.55551,45.81908,346.3,0.45,0.39,2022-07-10,10:06,N20,VIIRS,n,2.0NRT,309.95,4.64,D,7,10,27.705,38.259693,2.2938516,0.0,0.391,25.005,7.5599995,12.205
41.55842,45.81292,355.96,0.45,0.39,2022-07-10,10:06,N20,VIIRS,n,2.0NRT,310.64,16.64,D,7,10,27.6205,38.23605,2.2834585,0.0,0.391,24.9205,7.5599995,12.1205
41.55905,45.8183,342.84,0.45,0.39,2022-07-10,10:06,N20,VIIRS,n,2.0NRT,307.18,4.64,D,7,10,27.6725,38.250595,2.2898493,0.0,0.391,24.9725,7.5599995,12.1725
41.83052,44.86337,336.14,0.42,0.38,2022-07-10,10:06,N20,VIIRS,n,2.0NRT,304.2,2.32,D,7,10,27.087,35.170345,2.3234062,0.0,0.194,23.587,7.289444,10.387
43.43271,45.45286,338.86,0.46,0.39,2022-07-10,10:06,N20,VIIRS,l,2.0NRT,312.22,5.79,D,7,10,29.794,42.912205,2.39294,0.0,0.127,30.644,5.1919937,15.844
43.53038,43.49739,340.06,0.4,0.37,2022-07-10,10:06,N20,VIIRS,n,2.0NRT,304.32,5.69,D,7,10,25.345,63.003056,1.1959276,0.0,0.216,24.295,10.594036,17.795
43.53878,43.85642,340.39,0.41,0.37,2022-07-10,10:06,N20,VIIRS,l,2.0NRT,312.93,9.03,D,7,10,26.9,57.306156,1.5127094,0.0,0.233,25.8,5.154415,17.75
43.67483,43.66594,348.92,0.41,0.37,2022-07-10,10:06,N20,VIIRS,n,2.0NRT,318.51,11.5,D,7,10,26.9985,55.02626,1.6027881,0.0,0.214,25.6485,5.6233797,17.1985
43.79229,43.28758,335.79,0.4,0.37,2022-07-10,10:06,N20,VIIRS,n,2.0NRT,304.6,1.17,D,7,10,25.795,56.498093,1.4443406,0.0,0.216,24.395,10.446206,16.494999
44.22481,45.20203,341.12,0.45,0.39,2022-07-10,10:06,N20,VIIRS,l,2.0NRT,316.04,11.8,D,7,10,32.5305,28.388542,3.5076332,0.0,0.153,31.380499,22.963936,11.8805
44.24838,43.08006,340.05,0.4,0.37,2022-07-10,10:06,N20,VIIRS,l,2.0NRT,311.16,14.26,D,7,10,27.5415,51.127197,1.7980465,0.0,0.155,26.7915,12.287555,16.5415
44.25173,43.07916,348.76,0.4,0.37,2022-07-10,10:06,N20,VIIRS,n,2.0NRT,313.86,14.26,D,7,10,27.528502,51.123825,1.7968085,0.0,0.155,26.778502,12.287555,16.5285
44.56889,43.11839,338.26,0.4,0.37,2022-07-10,10:06,N20,VIIRS,l,2.0NRT,313.25,10.23,D,7,10,28.402,40.77708,2.2911339,0.0,0.144,28.852,16.700275,13.802
44.67924,43.45359,367.0,0.41,0.37,2022-07-10,10:06,N20,VIIRS,l,2.0NRT,329.97,38.52,D,7,10,29.548,32.38122,2.795349,0.0,0.151,29.348,18.782204,11.298
44.68195,43.44757,346.9,0.41,0.37,2022-07-10,10:06,N20,VIIRS,n,2.0NRT,315.3,51.59,D,7,10,29.535,32.377613,2.7934103,0.0,0.151,29.335,18.782204,11.285001
44.68262,43.45274,352.67,0.41,0.37,2022-07-10,10:06,N20,VIIRS,n,2.0NRT,317.64,38.52,D,7,10,29.5805,32.39024,2.8001995,0.0,0.151,29.380499,18.782204,11.330501
44.68331,43.4579,340.44,0.41,0.37,2022-07-10,10:06,N20,VIIRS,l,2.0NRT,315.05,38.52,D,7,10,29.613,32.399254,2.8050578,0.0,0.151,29.413,18.782204,11.363
45.59715,43.41346,339.85,0.42,0.37,2022-07-10,10:09,N20,VIIRS,l,2.0NRT,312.59,9.5,D,7,10,31.5195,31.764433,3.156674,0.0,0.15,29.9195,25.620771,12.7195
44.91618,45.28471,302.03,0.48,0.48,2022-07-10,22:22,N20,VIIRS,n,2.0NRT,280.17,1.22,N,7,10,26.880499,35.941795,2.2681165,0.0,0.104,30.1805,23.313995,10.5305
45.01149,45.12882,295.95,0.49,0.49,2022-07-10,22:22,N20,VIIRS,n,2.0NRT,278.55,4.35,N,7,10,26.55,36.817932,2.1940732,0.0,0.127,29.85,21.322214,10.6
41.54415,45.04617,346.59,0.4,0.37,2022-07-11,09:45,N20,VIIRS,n,2.0NRT,316.03,8.19,D,7,11,30.4675,24.397423,3.2950513,0.0,0.136,29.7175,0.5091169,7.8675003
43.31493,46.4389,337.84,0.38,0.36,2022-07-11,09:47,N20,VIIRS,n,2.0NRT,306.24,3.94,D,7,11,30.7525,33.583282,2.9414315,0.0,0.138,30.4525,6.28713,12.9025
43.52287,44.55423,337.74,0.39,0.36,2022-07-11,09:47,N20,VIIRS,n,2.0NRT,303.86,1.72,D,7,11,27.222,43.459305,2.0420475,0.0,0.174,26.822,12.904882,13.722
44.68427,43.44071,335.28,0.4,0.37,2022-07-11,09:47,N20,VIIRS,l,2.0NRT,305.94,2.42,D,7,11,27.7155,38.26263,2.2951455,0.0,0.147,28.6655,12.682018,12.2155
44.68758,43.43958,337.81,0.4,0.37,2022-07-11,09:47,N20,VIIRS,n,2.0NRT,305.83,2.42,D,7,11,27.734999,38.26809,2.2975507,0.0,0.147,28.685,12.682018,12.235001
40.67165,46.41146,314.0,0.34,0.56,2022-07-11,22:03,N20,VIIRS,n,2.0NRT,291.43,1.05,N,7,11,27.476501,36.22914,2.3380368,0.0,0.138,31.3265,9.659814,11.176499
44.91396,45.28697,298.64,0.42,0.61,2022-07-11,22:03,N20,VIIRS,n,2.0NRT,282.57,0.57,N,7,11,27.474,51.92812,1.7615992,0.0,0.104,31.774,19.174856,16.724
39.92582,44.55291,303.36,0.42,0.61,2022-07-11,22:05,N20,VIIRS,n,2.0NRT,292.19,0.44,N,7,11,27.952,29.456713,2.6593752,0.0,0.207,30.902,29.533169,8.502001
39.97857,43.99562,320.85,0.45,0.63,2022-07-11,22:05,N20,VIIRS,n,2.0NRT,292.63,2.95,N,7,11,27.3345,34.542316,2.380148,0.0,0.103,32.584503,12.682018,10.334499
39.97878,43.99032,323.7,0.45,0.63,2022-07-11,22:05,N20,VIIRS,n,2.0NRT,291.55,2.95,N,7,11,27.328,34.540485,2.3793106,0.0,0.103,32.578003,12.682018,10.327999
40.16847,44.18529,306.46,0.44,0.62,2022-07-11,22:05,N20,VIIRS,n,2.0NRT,290.01,0.57,N,7,11,28.1085,32.957718,2.550296,0.0,0.136,30.9585,16.595179,10.3085
44.76582,45.20563,299.45,0.61,0.54,2022-07-11,23:44,N20,VIIRS,n,2.0NRT,288.29,0.67,N,7,11,26.7825,55.3219,1.572215,0.0,0.141,30.2325,13.608762,17.082499
44.91687,45.28566,309.37,0.61,0.54,2022-07-11,23:44,N20,VIIRS,n,2.0NRT,288.52,2.11,N,7,11,26.4805,57.749542,1.4605818,0.0,0.104,30.5805,16.418526,17.4805
45.00977,45.1267,303.87,0.6,0.53,2022-07-11,23:44,N20,VIIRS,n,2.0NRT,289.26,0.99,N,7,11,26.05,60.44188,1.3332112,0.0,0.127,29.85,14.904173,17.8
39.94817,44.00875,309.05,0.37,0.58,2022-07-11,23:46,N20,VIIRS,n,2.0NRT,290.23,0.71,N,7,11,27.317001,30.809717,2.513495,0.0,0.103,31.367,20.598795,8.617
39.94827,44.00831,307.39,0.37,0.58,2022-07-11,23:46,N20,VIIRS,n,2.0NRT,290.68,0.69,N,7,11,27.3235,30.81153,2.5143838,0.0,0.103,31.373499,20.598795,8.6235
39.57806,44.43722,342.34,0.45,0.47,2022-07-12,09:28,N20,VIIRS,l,2.0NRT,317.07,12.77,D,7,12,24.044,39.160217,1.820745,0.0,0.135,26.694,5.506941,9.294
39.59601,44.45784,353.24,0.44,0.46,2022-07-12,09:28,N20,VIIRS,n,2.0NRT,320.29,19.55,D,7,12,23.2755,39.339577,1.7334602,0.0,0.127,26.3255,3.319036,8.6755
40.61914,46.87366,338.77,0.49,0.41,2022-07-12,09:28,N20,VIIRS,l,2.0NRT,310.53,3.97,D,7,12,31.4625,39.80759,2.775,0.0,0.099,31.0125,6.12,16.1625
41.42664,46.00843,334.86,0.52,0.41,2022-07-12,09:28,N20,VIIRS,l,2.0NRT,309.43,5.08,D,7,12,28.1345,43.70971,2.1440048,0.0,0.149,27.734499,6.28713,14.6345
41.4279,46.01459,336.33,0.52,0.41,2022-07-12,09:28,N20,VIIRS,l,2.0NRT,308.91,5.08,D,7,12,27.1515,49.263992,1.8246349,0.0,0.313,24.8515,10.30883,15.6015
41.77391,46.25332,340.02,0.5,0.41,2022-07-12,09:28,N20,VIIRS,n,2.0NRT,305.14,4.48,D,7,12,27.19,59.762,1.4500225,0.0,0.255,24.69,0.8049845,18.69
44.91243,45.28421,303.64,0.71,0.75,2022-07-12,21:44,N20,VIIRS,n,2.0NRT,286.31,0.8,N,7,12,27.630499,49.390247,1.8717076,0.0,0.105,32.6305,14.934577,16.0805
44.91737,45.28246,301.74,0.71,0.75,2022-07-12,21:44,N20,VIIRS,n,2.0NRT,286.07,0.88,N,7,12,27.630499,49.390247,1.8717076,0.0,0.105,32.6305,14.934577,16.0805
45.01136,45.12312,297.64,0.73,0.76,2022-07-12,21:44,N20,VIIRS,n,2.0NRT,284.97,0.39,N,7,12,27.2,50.71429,1.7774552,0.0,0.13,31.15,13.441071,16.1
39.24304,45.32798,314.64,0.68,0.74,2022-07-12,21:46,N20,VIIRS,n,2.0NRT,291.11,2.89,N,7,12,28.085499,29.995928,2.6595788,0.0,0.051,33.0855,4.6800003,8.8855
39.24333,45.32499,307.92,0.68,0.74,2022-07-12,21:46,N20,VIIRS,n,2.0NRT,291.04,2.41,N,7,12,28.026999,29.97975,2.651165,0.0,0.051,33.027,4.6800003,8.827001
41.29796,46.98452,300.76,0.57,0.69,2022-07-12,21:46,N20,VIIRS,n,2.0NRT,288.96,1.16,N,7,12,24.898,45.28492,1.7229176,0.0,0.19,24.298,8.217153,12.248
41.29906,46.98326,299.46,0.57,0.69,2022-07-12,21:46,N20,VIIRS,n,2.0NRT,288.73,0.88,N,7,12,24.911001,45.288486,1.7241383,0.0,0.19,24.311,8.217153,12.261001
39.75351,45.35023,305.71,0.5,0.49,2022-07-12,23:26,N20,VIIRS,n,2.0NRT,289.66,1.15,N,7,12,22.885,36.025063,1.7856869,0.0,0.052,27.985,7.2,7.035
40.20296,44.30727,312.21,0.43,0.46,2022-07-12,23:26,N20,VIIRS,n,2.0NRT,292.98,1.23,N,7,12,27.806,27.294056,2.7178354,0.0,0.107,30.656,26.826641,7.256
40.57233,44.74569,297.13,0.44,0.46,2022-07-12,23:26,N20,VIIRS,n,2.0NRT,283.72,0.56,N,7,12,14.9785,68.035385,0.5449226,0.0,0.142,18.3785,6.989936,9.1285
43.31177,46.07172,304.93,0.44,0.46,2022-07-12,23:26,N20,VIIRS,n,2.0NRT,285.04,0.7,N,7,12,26.398,56.645077,1.4915454,0.0,0.15,28.748001,1.9386592,17.098
43.31225,46.06781,307.3,0.44,0.46,2022-07-12,23:26,N20,VIIRS,n,2.0NRT,286.78,0.79,N,7,12,26.203001,56.597614,1.4761397,0.0,0.15,28.553001,1.9386592,16.903
44.9147,45.28726,310.45,0.56,0.43,2022-07-12,23:26,N20,VIIRS,n,2.0NRT,288.7,1.77,N,7,12,26.3305,53.14046,1.6058432,0.0,0.105,30.2305,11.570515,16.030499
39.24255,45.3307,313.33,0.51,0.49,2022-07-12,23:29,N20,VIIRS,n,2.0NRT,294.14,1.79,N,7,12,26.0225,31.291334,2.3132515,0.0,0.051,29.7725,4.379589,7.7225
39.24412,45.33228,314.37,0.51,0.49,2022-07-12,23:29,N20,VIIRS,n,2.0NRT,293.38,1.64,N,7,12,26.042,31.296793,2.315731,0.0,0.051,29.792,4.379589,7.7419996
39.07299,46.59314,336.92,0.62,0.54,2022-07-13,09:07,N20,VIIRS,l,2.0NRT,311.06,10.42,D,7,13,26.639,31.35739,2.3964558,0.0,0.255,26.189,3.671294,8.289
41.2915,45.00645,335.02,0.33,0.55,2022-07-13,09:09,N20,VIIRS,n,2.0NRT,305.81,3.94,D,7,13,27.7685,28.231102,2.6769035,0.0,0.143,28.068499,4.1046314,7.7184997
41.29229,45.00789,338.29,0.33,0.55,2022-07-13,09:09,N20,VIIRS,n,2.0NRT,306.18,1.68,D,7,13,27.905,28.268528,2.6968517,0.0,0.143,28.205,4.1046314,7.8549995
41.29242,45.0099,334.79,0.33,0.55,2022-07-13,09:09,N20,VIIRS,n,2.0NRT,305.52,3.94,D,7,13,27.853,28.254269,2.6892376,0.0,0.143,28.153,4.1046314,7.803
41.29318,45.01135,332.14,0.33,0.55,2022-07-13,09:09,N20,VIIRS,n,2.0NRT,305.35,1.68,D,7,13,27.9765,28.288128,2.7073517,0.0,0.143,28.276499,4.1046314,7.9265
41.29528,45.00033,341.44,0.33,0.55,2022-07-13,09:09,N20,VIIRS,n,2.0NRT,303.39,4.9,D,7,13,27.9245,28.273874,2.6997123,0.0,0.143,28.224499,4.1046314,7.8745
41.29612,45.00185,367.0,0.33,0.55,2022-07-13,09:09,N20,VIIRS,h,2.0NRT,306.69,11.99,D,7,13,27.996,28.29347,2.710221,0.0,0.143,28.296,4.1046314,7.9459996
41.29628,45.00411,367.0,0.33,0.55,2022-07-13,09:09,N20,VIIRS,h,2.0NRT,307.9,3.94,D,7,13,27.762,28.229317,2.6759562,0.0,0.143,28.061998,4.1046314,7.712
41.29707,45.00555,339.0,0.33,0.55,2022-07-13,09:09,N20,VIIRS,n,2.0NRT,308.13,8.12,D,7,13,27.7425,28.223969,2.6731184,0.0,0.143,28.0425,4.1046314,7.6924996
41.29721,45.00767,339.73,0.33,0.55,2022-07-13,09:09,N20,VIIRS,n,2.0NRT,308.99,3.94,D,7,13,27.9505,28.280998,2.7035298,0.0,0.143,28.2505,4.1046314,7.9005
41.29797,45.00905,367.0,0.33,0.55,2022-07-13,09:09,N20,VIIRS,h,2.0NRT,310.13,8.12,D,7,13,28.2365,28.359386,2.7458234,0.0,0.143,28.536499,4.1046314,8.1865
